car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Mahindra,Mahindra XUV300 W8 Option Diesel BSIV,2019,56180,First Owner,SUV,5,Manual,Diesel,1497,20,115,Zero Dep,Mumbai,9.68
Maruti,Maruti Baleno 1.2 Delta,2017,51768,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Mumbai,5.34
Maruti,Maruti Alto K10 2010-2014 VXI,2011,40000,Second Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Mumbai,1.4
Hyundai,Hyundai Verna 1.6 VTVT,2013,120000,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Mumbai,3.2
MG,MG Hector Plus Sharp Diesel MT,2021,50000,Second Owner,SUV,6,Manual,Diesel,1956,16,167,Third Party insurance,Mumbai,20
Maruti,Maruti Ertiga ZXI Plus Petrol,2019,60000,First Owner,MUV,7,Manual,Petrol,1462,19,103,Third Party insurance,Mumbai,11
Maruti,Maruti Wagon R VXI BS IV,2016,22089,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Comprehensive,Mumbai,3.5
Honda,Honda City i VTEC CVT SV,2015,51000,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Mumbai,5.99
Honda,Honda City i-DTEC ZX,2017,38000,First Owner,Sedan,5,Manual,Diesel,1498,25,97,Comprehensive,Mumbai,9.51
Maruti,Maruti Swift VXI,2010,80407,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Delhi,1.85
Maruti,Maruti Swift VXI,2015,60000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Delhi,3.75
Maruti,Maruti Grand Vitara Alpha Plus Hybrid CVT BSVI,2022,10000,First Owner,SUV,5,Automatic,Petrol,1490,27,91,Third Party insurance,Delhi,21
Maruti,Maruti Brezza Zxi DT BSVI,2022,9376,First Owner,SUV,5,Manual,Petrol,1462,19,101,Comprehensive,Delhi,12.18
Tata,Tata Altroz XZ BSVI,2020,23753,First Owner,Hatchback,5,Manual,Petrol,1199,19,86,Zero Dep,Delhi,6.59
Maruti,Maruti Wagon R LXI,2021,30000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Delhi,5
Hyundai,Hyundai i10 Magna 1.2 iTech SE,2012,50000,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Delhi,2.6
Tata,Tata Tigor XZ BSVI,2021,44000,First Owner,Sedan,5,Manual,Petrol,1199,19,84,Comprehensive,Delhi,6.35
Kia,Kia Carens Prestige BSVI,2022,8000,First Owner,MUV,7,Manual,Petrol,1497,11,113,Zero Dep,Delhi,11.9
Maruti,Maruti Swift Dzire VDI,2014,120000,Third Owner,Sedan,5,Manual,Diesel,1248,23,74,Third Party insurance,Delhi,3.4
Mahindra,Mahindra XUV500 AT W10 1.99 mHawk,2017,90000,First Owner,SUV,7,Automatic,Diesel,1997,16,140,Third Party insurance,Delhi,10.25
Datsun,Datsun RediGO T Option,2018,50215,First Owner,Hatchback,5,Manual,Petrol,799,22,53,Comprehensive,Delhi,2.5
Maruti,Maruti Baleno 1.2 Delta,2017,84839,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Delhi,4.97
Toyota,Toyota Corolla Altis VL AT,2015,73944,Second Owner,Sedan,5,Automatic,Petrol,1798,14,138,Comprehensive,Mumbai,7.75
Honda,Honda City i VTEC CVT VX,2014,50000,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Mumbai,6.25
Hyundai,Hyundai Creta SX Opt Turbo BSVI,2021,17500,First Owner,SUV,5,Automatic,Petrol,1353,16,138,Comprehensive,Mumbai,17.35
Hyundai,Hyundai i20 Petrol Asta Option,2018,33040,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Bangalore,7.99
Skoda,Skoda Rapid 1.6 TDI Elegance Plus,2013,37949,First Owner,Sedan,5,Manual,Diesel,1598,20,103,Third Party insurance,Bangalore,6.5
Maruti,Maruti Swift VXI BSVI,2021,36000,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,7.1
Isuzu,Isuzu Hi-Lander 4x2 MT BSVI,2021,65000,First Owner,Pickup,5,Manual,Diesel,1898,17,160,Comprehensive,Bangalore,16.95
Maruti,Maruti Alto 800 LXI,2014,60000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Gurgaon,1.5
Tata,Tata Indigo LX BSIV,2014,60000,First Owner,Sedan,5,Manual,Diesel,1396,23,69,Third Party insurance,Gurgaon,2
Maruti,Maruti Swift ZXI AMT BSVI,2022,940,First Owner,Hatchback,5,Automatic,Petrol,1197,22,88,Comprehensive,Bangalore,8.75
MG,MG Astor Savvy CVT BSVI,2023,4500,First Owner,SUV,5,Automatic,Petrol,1498,14,108,Comprehensive,Delhi,17.9
Mahindra,Mahindra Scorpio VLX SE BSIV,2014,75000,First Owner,SUV,8,Manual,Diesel,2179,15,120,Third Party insurance,Delhi,5.4
Audi,Audi A3 35 TFSI Technology,2019,39000,First Owner,Sedan,5,Automatic,Petrol,1395,19,150,Comprehensive,Delhi,26.9
Mahindra,Mahindra XUV500 W6 2WD,2013,100000,Third Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Agra,3.5
Maruti,Maruti Eeco CNG 5 Seater AC,2022,20000,First Owner,Minivans,5,Manual,CNG,1196,20,61,Third Party insurance,Agra,6.25
Nissan,Nissan Terrano XL 110 PS,2013,80000,Second Owner,SUV,5,Manual,Diesel,1461,19,108,Third Party insurance,Lucknow,3.3
Ford,Ford Ecosport 1.5 Diesel Titanium Plus BSIV,2017,41709,First Owner,SUV,5,Manual,Diesel,1498,23,98,Comprehensive,Lucknow,6.55
Maruti,Maruti Alto K10 VXI,2017,43922,First Owner,Hatchback,5,Manual,Petrol,998,24,65,Comprehensive,Chandigarh,3.16
Maruti,Maruti Ciaz Alpha AT BSVI,2020,44122,First Owner,Sedan,5,Automatic,Petrol,1462,20,103,Comprehensive,Chandigarh,9.38
Volkswagen,Volkswagen Polo 1.0 MPI Trendline,2020,45169,First Owner,Hatchback,5,Manual,Petrol,999,17,75,Third Party,Chandigarh,5.09
Hyundai,Hyundai i10 Sportz 1.1L,2013,90000,Fourth Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Chandigarh,2.3
Hyundai,Hyundai Santro Xing XG,2004,54749,First Owner,Hatchback,5,Manual,Petrol,1086,17,85,Without Insuarance,Chandigarh,1.5
Maruti,Maruti Wagon R VXI BS IV,2015,38892,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Jaipur,3.54
Maruti,Maruti Swift Dzire AMT VDI,2019,71448,Third Owner,Sedan,5,Automatic,Diesel,1248,28,74,Third Party insurance,Jaipur,6.83
Hyundai,Hyundai i20 1.4 Asta,2019,101020,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Without Insuarance,Jaipur,6.33
Maruti,Maruti Ciaz ZXi,2015,73721,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Without Insuarance,Jaipur,4
Maruti,Maruti Ciaz 1.4 Alpha,2017,29779,Second Owner,Sedan,5,Manual,Petrol,1373,20,91,Without Insuarance,Jaipur,6.5
Maruti,Maruti Ciaz 1.4 Zeta,2017,118046,Second Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party,Jaipur,5.61
Tata,Tata Punch Adventure Rhythm BSVI,2022,10000,Second Owner,SUV,5,Manual,Petrol,1199,20,86,Third Party insurance,Kolkata,5.9
MG,MG Hector Plus Smart DCT,2020,60000,First Owner,SUV,6,Automatic,Petrol,1451,11,141,Third Party insurance,Kolkata,15.5
Renault,Renault KWID RXT Optional,2020,12873,First Owner,Hatchback,5,Manual,Petrol,799,25,53,Third Party insurance,Kolkata,3.82
Hyundai,Hyundai Elantra 1.6 SX Option AT,2017,60000,Third Owner,Sedan,5,Automatic,Diesel,1582,18,126,Third Party insurance,Kolkata,8
Maruti,Maruti Alto 800 LXI,2018,60000,First Owner,Hatchback,5,Manual,Petrol,796,24,47,Third Party insurance,Kolkata,2.8
Volkswagen,Volkswagen Polo Diesel Comfortline 1.2L,2012,60000,Second Owner,Hatchback,5,Manual,Diesel,1199,22,73,Third Party insurance,Kolkata,1.95
Mahindra,Mahindra Xylo D2 BS IV,2015,59800,Third Owner,MUV,7,Manual,Diesel,2489,14,93,Comprehensive,Kolkata,2.9
Mahindra,Mahindra XUV500 W10 AWD,2016,89331,First Owner,SUV,7,Manual,Diesel,2179,16,140,Third Party insurance,Kolkata,8
Hyundai,Hyundai Grand i10 Nios Magna,2021,20000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party insurance,Ahmedabad,5.5
Maruti,Maruti Swift Dzire VXI,2016,60000,First Owner,Sedan,5,Manual,Petrol,1197,20,83,Third Party insurance,Ahmedabad,4.5
Hyundai,Hyundai i20 Sportz 1.2,2016,101399,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Ahmedabad,5.34
Maruti,Maruti Swift VXI,2018,67841,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Ahmedabad,4.76
Hyundai,Hyundai EON Era Plus,2017,61000,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Ahmedabad,3.2
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,100000,Third Owner,Hatchback,5,Manual,Diesel,1396,21,88,Third Party insurance,Chennai,3
Honda,Honda Amaze S i-Vtech,2015,102249,Second Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Chennai,4.12
Maruti,Maruti A-Star AT VXI,2011,80000,Fourth Owner,Hatchback,5,Automatic,Petrol,998,16,66,Third Party insurance,Chennai,2
Mahindra,Mahindra KUV 100 mFALCON D75 K8,2016,128398,First Owner,SUV,6,Manual,Diesel,1198,25,77,Comprehensive,Chennai,4.05
Tata,Tata Indica eLX,2013,101423,Second Owner,Hatchback,5,Manual,Diesel,1396,25,69,Comprehensive,Chennai,1.49
Maruti,Maruti Baleno Alpha,2017,35419,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Chennai,6.78
Honda,Honda Jazz 1.2 SV i VTEC,2017,35983,First Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party insurance,Chennai,5.75
Honda,Honda Amaze VX i-VTEC,2019,43570,First Owner,Sedan,5,Manual,Petrol,1198,17,86,Third Party insurance,Chennai,8
Maruti,Maruti Ciaz VXi Plus,2015,85070,Second Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party,Pune,5.29
Maruti,Maruti Vitara Brezza ZDi Plus,2016,54000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Comprehensive,Pune,8.11
Renault,Renault Scala Diesel RxL,2014,90000,First Owner,Sedan,5,Manual,Diesel,1461,21,84,Third Party insurance,Pune,3.85
Skoda,Skoda Laura 1.9 TDI AT Ambiente,2012,56142,First Owner,Sedan,5,Automatic,Diesel,1896,17,93,Comprehensive,Pune,6.5
Mercedes-Benz,Mercedes-Benz E-Class E 200 CGI,2014,68000,Second Owner,Sedan,5,Automatic,Petrol,1991,12,184,Comprehensive,Pune,16.25
Maruti,Maruti Alto 800 LXI,2017,76580,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Comprehensive,Hyderabad,2.87
Maruti,Maruti Baleno Zeta,2020,5878,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party,Hyderabad,7.61
Mahindra,Mahindra Bolero DI - AC BS III,2014,80000,Fourth Owner,SUV,9,Manual,Diesel,2523,15,63,Third Party insurance,Hyderabad,2.5
Maruti,Maruti Swift Dzire AMT VXI,2018,32152,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Zero Dep,Hyderabad,7.07
Hyundai,Hyundai i10 Sportz,2012,73665,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Hyderabad,3.04
Honda,Honda City i VTEC SV,2017,53326,Second Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Hyderabad,6.34
Maruti,Maruti Swift ZDi,2013,70000,First Owner,Hatchback,5,Manual,Diesel,1248,22,74,Third Party insurance,Hyderabad,4.25
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgrade,2013,101000,First Owner,Sedan,5,Automatic,Diesel,2143,13,201,Third Party insurance,Hyderabad,19.95
Maruti,Maruti Swift Dzire VXI 1.2,2018,18000,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Third Party insurance,Hyderabad,7.25
Maruti,Maruti Swift Dzire VDi,2011,100000,First Owner,Sedan,5,Manual,Diesel,1248,19,73,Third Party insurance,Gurgaon,1.6
BMW,BMW 3 Series 320i,2009,36217,Third Owner,Sedan,5,Automatic,Petrol,1995,12,154,Comprehensive,Gurgaon,6.69
Maruti,Maruti Swift LXI Option,2017,36000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Delhi,3.8
Renault,Renault KWID RXT Optional,2016,89718,First Owner,Hatchback,5,Manual,Petrol,799,25,53,Third Party insurance,Bangalore,2.78
Maruti,Maruti Swift ZXI Plus,2021,48148,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Bangalore,7.9
Maruti,Maruti Swift VXI,2011,82830,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Bangalore,3.44
Maruti,Maruti Baleno 1.2 CVT Delta,2017,40000,First Owner,Hatchback,5,Automatic,Petrol,1197,21,83,Third Party insurance,Bangalore,6.8
Ford,Ford Freestyle Titanium Petrol BSIV,2018,26566,First Owner,Hatchback,5,Manual,Petrol,1194,19,94,Comprehensive,Bangalore,5.96
Maruti,Maruti Swift Dzire AMT ZXI Plus,2017,44270,Second Owner,Sedan,5,Automatic,Petrol,1197,21,81,Zero Dep,Bangalore,6.65
Volkswagen,Volkswagen Tiguan 2.0 TDI Highline,2019,40000,First Owner,SUV,5,Automatic,Diesel,1968,16,141,Comprehensive,Mumbai,28.45
Mahindra,Mahindra Ssangyong Rexton RX5,2013,120000,Second Owner,SUV,7,Manual,Diesel,2696,12,162,Third Party insurance,Mumbai,5
Hyundai,Hyundai Verna 1.6 SX VTVT (O),2013,40000,Second Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Mumbai,4.15
Hyundai,Hyundai Verna 1.6 SX VTVT AT,2014,54700,Second Owner,Sedan,5,Automatic,Petrol,1591,15,121,Third Party insurance,Mumbai,4.75
Honda,Honda Jazz 1.2 V AT i VTEC Privilege,2017,60000,First Owner,Hatchback,5,Automatic,Petrol,1199,19,88,Third Party insurance,Mumbai,6.9
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option AT,2017,39000,First Owner,Hatchback,5,Automatic,Petrol,1197,18,81,Comprehensive,Mumbai,5.45
Maruti,Maruti SX4 S Cross Zeta DDiS 200 SH,2017,60000,First Owner,SUV,5,Manual,Diesel,1248,25,88,Third Party insurance,Delhi,6.5
Hyundai,Hyundai i10 Magna,2010,74341,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Comprehensive,Delhi,1.56
Maruti,Maruti Wagon R VXI BS IV with ABS,2014,70000,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Delhi,3
Maruti,Maruti Zen Estilo LXI Green (CNG),2012,102915,First Owner,Hatchback,5,Manual,CNG,998,26,67,Third Party,Delhi,2.02
Maruti,Maruti Swift VDI BSIV,2017,70000,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party insurance,Delhi,5
Maruti,Maruti Ertiga Tour STD CNG 2019-2022,2022,30000,First Owner,MUV,7,Manual,CNG,1462,14,91,Third Party insurance,Delhi,11.5
Tata,Tata Harrier XT plus 2020-2022,2021,20000,First Owner,SUV,5,Manual,Diesel,1956,16,167,Third Party insurance,Delhi,17.5
Honda,Honda City i VTEC SV,2015,75000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Delhi,5.6
Hyundai,Hyundai Creta 1.4 E Plus CRDi,2018,60000,First Owner,SUV,5,Manual,Diesel,1396,22,88,Comprehensive,Delhi,8.6
Mahindra,Mahindra XUV500 W6 2WD,2017,67000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Third Party,Delhi,7.65
Hyundai,Hyundai i20 1.4 Magna Executive,2017,70000,Second Owner,Hatchback,5,Manual,Diesel,1396,22,88,Third Party insurance,Delhi,4.3
Jeep,Jeep Compass 2.0 Limited,2018,60000,First Owner,SUV,5,Manual,Diesel,1956,17,170,Third Party insurance,Delhi,13
Chevrolet,Chevrolet Cruze LTZ AT,2015,50000,Third Owner,Sedan,5,Automatic,Diesel,1998,14,163,Third Party insurance,Delhi,4.15
Maruti,Maruti S-Presso VXI Plus 2019-2022,2020,22203,First Owner,Hatchback,5,Manual,Petrol,998,21,65,Zero Dep,Delhi,4.69
Maruti,Maruti Ciaz AT ZXi,2015,47925,First Owner,Sedan,5,Automatic,Petrol,1373,19,91,Comprehensive,Mumbai,6.65
Maruti,Maruti S-Presso VXI Plus 2019-2022,2021,6100,First Owner,Hatchback,5,Manual,Petrol,998,21,65,Comprehensive,Mumbai,5.36
Toyota,Toyota Urban cruiser Premium,2022,20000,Third Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Mumbai,9.7
Mahindra,Mahindra Thar CRDe,2018,59889,First Owner,SUV,6,Manual,Diesel,2498,16,105,Third Party insurance,Bangalore,9.85
Honda,Honda Amaze V CVT Petrol BSIV,2019,16883,First Owner,Sedan,5,Automatic,Petrol,1199,19,88,Third Party insurance,Bangalore,8.38
Mahindra,Mahindra XUV500 W9 BSIV,2019,80000,First Owner,SUV,7,Manual,Diesel,2179,15,152,Third Party insurance,Bangalore,16.5
Kia,Kia Seltos HTK Plus D,2019,36867,First Owner,SUV,5,Manual,Diesel,1493,20,113,Zero Dep,Bangalore,14.45
Maruti,Maruti Swift Dzire VXI,2013,64000,First Owner,Sedan,5,Manual,Petrol,1197,20,83,Comprehensive,Delhi,3.35
Maruti,Maruti Swift Dzire VXI 1.2 BS IV,2018,57000,First Owner,Sedan,5,Manual,Petrol,1197,22,81,Comprehensive,Delhi,5.7
Audi,Audi A6 2.0 TDI,2013,77000,First Owner,Sedan,5,Automatic,Diesel,1968,17,174,Comprehensive,Delhi,7.99
Renault,Renault Duster 85PS Diesel RxL,2015,97000,First Owner,SUV,5,Manual,Diesel,1461,19,83,Third Party insurance,Delhi,3.99
Ford,Ford Ecosport 1.5 DV5 MT Trend,2014,80000,Second Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Lucknow,4.5
Renault,Renault Duster 85PS Diesel RxL Explore,2016,53872,First Owner,SUV,5,Manual,Diesel,1461,19,83,Third Party insurance,Chandigarh,4.97
Hyundai,Hyundai i20 Diesel Magna,2019,70000,Second Owner,Hatchback,5,Manual,Diesel,1396,22,88,Third Party insurance,Chandigarh,6.5
Maruti,Maruti Alto K10 VXI,2015,36627,First Owner,Hatchback,5,Manual,Petrol,998,24,65,Zero Dep,Chandigarh,2.9
Maruti,Maruti Zen Estilo LX BSIV,2010,90000,Third Owner,Hatchback,5,Manual,Petrol,998,19,67,Third Party insurance,Chandigarh,1.2
Maruti,Maruti Alto K10 VXI AMT,2016,112891,First Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Chandigarh,3.19
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2016,74067,First Owner,Hatchback,5,Manual,Diesel,1498,20,88,Comprehensive,Bangalore,5.5
Honda,Honda City i VTEC CVT VX,2017,49044,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Jaipur,8.03
Jeep,Jeep Compass 1.4 Sport,2018,90000,Second Owner,SUV,5,Manual,Petrol,1368,16,160,Third Party insurance,Jaipur,9
Honda,Honda WR-V i-VTEC VX,2017,40282,First Owner,SUV,5,Manual,Petrol,1199,17,88,Comprehensive,Jaipur,6.82
Honda,Honda Amaze VX i DTEC,2018,80000,First Owner,Sedan,5,Manual,Diesel,1498,25,98,Third Party insurance,Jaipur,6.25
Hyundai,Hyundai Santro Xing GL,2009,81233,First Owner,Hatchback,5,Manual,Petrol,1086,10,62,Without Insuarance,Jaipur,1.05
Jeep,Jeep Compass 2.0 Limited Opt Diesel BSVI,2022,24120,First Owner,SUV,5,Manual,Diesel,1956,17,167,Without Insuarance,Jaipur,24
Toyota,Toyota Fortuner 4x4 AT,2015,125000,First Owner,SUV,7,Automatic,Diesel,2982,12,168,Comprehensive,Jaipur,15.95
Maruti,Maruti Baleno 1.2 Alpha,2019,39725,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Kolkata,5.8
Hyundai,Hyundai EON Magna Plus,2018,44895,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Kolkata,2.73
Toyota,Toyota Camry Hybrid,2014,70000,Third Owner,Sedan,5,Automatic,Petrol,2494,19,158,Third Party insurance,Kolkata,12
Hyundai,Hyundai Verna 1.6 VTVT S,2016,40000,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Kolkata,5.1
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2016,46000,First Owner,SUV,5,Automatic,Petrol,1591,13,121,Comprehensive,Kolkata,7.9
Jeep,Jeep Compass 1.4 Sport Plus,2021,9000,First Owner,SUV,5,Manual,Petrol,1368,14,160,Comprehensive,Kolkata,16.25
Hyundai,Hyundai Grand i10 Nios AMT Sportz,2020,26500,First Owner,Hatchback,5,Automatic,Petrol,1197,20,81,Third Party insurance,Kolkata,5.5
Tata,Tata Nexon EV Prime XZ Plus LUX,2021,26000,First Owner,SUV,5,Automatic,Electric,0,19,127,Comprehensive,Kolkata,14.21
Porsche,Porsche Macan S BSVI,2021,22066,First Owner,SUV,5,Automatic,Petrol,2894,10,375,Comprehensive,Kolkata,95
Maruti,Maruti Swift Dzire LXI,2015,43000,First Owner,Sedan,5,Manual,Petrol,1197,20,83,Third Party insurance,Kolkata,4
Chevrolet,Chevrolet Beat Diesel,2013,60000,Second Owner,Hatchback,5,Manual,Diesel,936,25,57,Third Party insurance,Ahmedabad,1.4
Audi,Audi A4 2.0 TDI,2013,100000,Third Owner,Sedan,5,Automatic,Diesel,1968,16,147,Third Party insurance,Ahmedabad,7.5
Hyundai,Hyundai Verna 1.6 CRDi S,2017,98008,First Owner,Sedan,5,Manual,Diesel,1582,23,126,Third Party,Ahmedabad,6.7
Honda,Honda Civic 1.8 S AT,2006,90000,Third Owner,Sedan,5,Automatic,Petrol,1799,12,130,Third Party insurance,Ahmedabad,2.7
Maruti,Maruti Swift Dzire VXI,2017,72575,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Ahmedabad,5.12
Renault,Renault KWID Climber 1.0 MT Opt,2022,7641,Second Owner,Hatchback,5,Manual,Petrol,999,21,67,Third Party,Ahmedabad,4.86
Ford,Ford Figo Diesel ZXI,2010,75183,First Owner,Hatchback,5,Manual,Diesel,1399,20,68,Without Insuarance,Ahmedabad,1.5
Hyundai,Hyundai i20 Magna Optional 1.2,2014,23000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party insurance,Ahmedabad,4
MG,MG Hector Plus Sharp Diesel MT,2021,40000,First Owner,SUV,6,Manual,Diesel,1956,16,167,Third Party insurance,Chennai,18.75
Datsun,Datsun RediGO T Option,2018,30000,First Owner,Hatchback,5,Manual,Petrol,799,22,53,Third Party insurance,Chennai,2.85
Hyundai,Hyundai Santro Era Executive BSIV,2019,36808,First Owner,Hatchback,5,Manual,Petrol,1086,20,68,Comprehensive,Chennai,4.26
Tata,Tata Altroz XZ Plus Turbo BSVI,2021,10297,First Owner,Hatchback,5,Manual,Petrol,1199,18,108,Comprehensive,Chennai,8
Honda,Honda City 1.5 V MT Exclusive,2017,47146,First Owner,Sedan,5,Manual,Petrol,1497,17,93,Comprehensive,Chennai,7.5
Maruti,Maruti Wagon R VXI,2015,34640,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Comprehensive,Chennai,3.95
Mahindra,Mahindra Thar LX 4-Str Hard Top Diesel BSVI,2022,10000,First Owner,SUV,4,Manual,Diesel,2184,15,130,Comprehensive,Chennai,18
Maruti,Maruti Wagon R LXI CNG,2014,75937,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party,Pune,4.02
Maruti,Maruti Swift ZXI,2014,33181,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Pune,4.13
Maruti,Maruti Baleno Delta CVT,2021,28273,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Comprehensive,Pune,8.18
Maruti,Maruti Swift VDI Glory Limited Edition,2014,75000,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Comprehensive,Mumbai,4.6
Hyundai,Hyundai Xcent 1.2 Kappa S AT,2014,81000,First Owner,Sedan,5,Automatic,Petrol,1197,19,82,Third Party insurance,Pune,4
Hyundai,Hyundai Verna 1.6 EX VTVT,2012,50000,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Hyderabad,4.25
Hyundai,Hyundai Grand i10 Nios Sportz,2020,40051,Second Owner,Hatchback,5,Manual,Petrol,1197,20,81,Zero Dep,Hyderabad,6.45
Maruti,Maruti Alto 800 VXI BSVI,2021,23748,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party,Hyderabad,4.1
Maruti,Maruti SX4 S Cross Zeta DDiS 200 SH,2018,79464,First Owner,SUV,5,Manual,Diesel,1248,25,88,Without Insuarance,Hyderabad,8.5
Kia,Kia Seltos HTX G,2020,40000,First Owner,SUV,5,Manual,Petrol,1497,16,113,Third Party insurance,Gurgaon,13
BMW,BMW X5 xDrive 30d M Sport,2016,52000,Second Owner,SUV,5,Automatic,Diesel,2993,15,258,Third Party insurance,Delhi,37.5
Kia,Kia Seltos HTK Plus iMT,2022,10000,First Owner,SUV,5,Manual,Petrol,1497,16,113,Third Party insurance,Bangalore,15.4
Maruti,Maruti Vitara Brezza VDi,2017,96567,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party,Bangalore,7.43
Maruti,Maruti Alto K10 VXI AMT,2016,67133,First Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Bangalore,3.7
Maruti,Maruti Swift Dzire VXI AT BSVI,2020,30000,Third Owner,Sedan,5,Automatic,Petrol,1197,22,88,Third Party insurance,Bangalore,6.3
Hyundai,Hyundai Verna VTVT 1.6 AT SX Option,2017,29735,First Owner,Sedan,5,Automatic,Petrol,1591,17,121,Comprehensive,Bangalore,10.52
