car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Maruti,Maruti Ciaz Delta 1.5,2018,62000,First Owner,Sedan,5,Manual,Diesel,1498,26,93,Third Party insurance,Ahmedabad,6.9
Honda,Honda City i VTEC V,2016,99821,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party,Chennai,6.41
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2012,120000,First Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party insurance,Chennai,10.5
Hyundai,Hyundai Verna 1.6 i ABS,2008,90000,Fifth Owner,Sedan,5,Manual,Petrol,1599,13,91,Third Party insurance,Chennai,1.45
Hyundai,Hyundai i20 Magna 1.2,2015,100817,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Chennai,4.52
Fiat,Fiat Avventura Urban Cross 1.3 Multijet Dynamic,2017,57855,First Owner,Hatchback,5,Manual,Diesel,1248,20,91,Without Insuarance,Chennai,4.09
Maruti,Maruti Ertiga ZDI,2012,65000,First Owner,MUV,7,Manual,Diesel,1248,20,88,Comprehensive,Chennai,6.75
Maruti,Maruti Swift Dzire VXI,2014,83691,Second Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Pune,4.76
Maruti,Maruti Ciaz VXi,2016,51236,Second Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party,Pune,5.33
Toyota,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018,90000,First Owner,MUV,8,Manual,Diesel,2393,13,147,Third Party insurance,Pune,18.75
Mahindra,Mahindra Bolero Power Plus SLX,2018,60000,First Owner,SUV,7,Manual,Diesel,1493,16,70,Third Party insurance,Pune,7
Honda,Honda Jazz 1.2 E i VTEC,2015,40509,Second Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party insurance,Pune,4.5
Hyundai,Hyundai Creta 1.6 SX Automatic Diesel,2016,72000,Second Owner,SUV,5,Automatic,Diesel,1582,17,126,Comprehensive,Pune,9.95
Honda,Honda City 1.5 S MT,2011,72000,First Owner,Sedan,5,Manual,Petrol,1497,17,84,Comprehensive,Pune,3.45
Ford,Ford Ecosport 1.5 Petrol Titanium BSIV,2018,58559,First Owner,SUV,5,Manual,Petrol,1497,17,121,Third Party,Hyderabad,7.82
Ford,Ford Ecosport 1.5 Ti VCT AT Titanium,2015,60000,First Owner,SUV,5,Automatic,Petrol,1499,16,110,Third Party insurance,Hyderabad,6.3
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option AT,2017,53740,First Owner,Hatchback,5,Automatic,Petrol,1197,18,81,Third Party,Hyderabad,5.85
Jaguar,Jaguar XF 3.0 Litre S Premium Luxury,2011,80000,Second Owner,Sedan,5,Automatic,Diesel,2993,14,270,Third Party insurance,Hyderabad,15
Tata,Tata Indica DLS BSIII,2009,206251,Second Owner,Hatchback,5,Manual,Diesel,1405,17,52,Without Insuarance,Hyderabad,8.71
Jeep,Jeep Compass 1.4 Limited Option,2019,63000,First Owner,SUV,5,Automatic,Petrol,1368,16,160,Third Party insurance,Hyderabad,19.75
BMW,BMW 5 Series 530d M Sport,2017,68000,First Owner,Sedan,5,Automatic,Diesel,2993,14,258,Third Party insurance,Hyderabad,38
Maruti,Maruti Ciaz VXi Plus,2015,70000,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party insurance,Gurgaon,5.25
Maruti,Maruti Celerio ZXI,2021,10000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Gurgaon,5.14
Maruti,Maruti Celerio VXI,2020,53558,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party,Gurgaon,3.9
Hyundai,Hyundai i20 Active 1.2 S,2016,63227,First Owner,Hatchback,5,Manual,Petrol,1197,17,81,Without Insuarance,Gurgaon,4.3
Hyundai,Hyundai Grand i10 1.2 Kappa Magna AT,2017,55000,First Owner,Hatchback,5,Automatic,Petrol,1197,18,81,Third Party insurance,Delhi,5.5
BMW,BMW X3 xDrive20d xLine,2016,92000,Second Owner,SUV,5,Automatic,Diesel,1995,16,187,Comprehensive,Bangalore,29.9
Maruti,Maruti Ertiga ZXI CNG,2022,20000,First Owner,MUV,7,Manual,CNG,1462,26,86,Third Party insurance,Bangalore,13
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2012,120000,Fourth Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party insurance,Bangalore,9.6
Skoda,Skoda Rapid 1.5 TDI Style BSIV,2018,58300,First Owner,Sedan,5,Manual,Diesel,1498,21,108,Third Party,Bangalore,8.58
Skoda,Skoda Superb Elegance 1.8 TSI,2012,100000,Second Owner,Sedan,5,Manual,Petrol,1798,13,157,Third Party insurance,Bangalore,3.85
Ford,Ford Figo Diesel LXI,2011,90000,Fourth Owner,Hatchback,5,Manual,Diesel,1399,20,68,Third Party insurance,Bangalore,1.75
Maruti,Maruti Swift VXI,2015,62223,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,5.06
Maruti,Maruti Swift VXI,2013,66346,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,4.39
Maruti,Maruti Swift Dzire VDI,2016,52030,First Owner,Sedan,5,Manual,Diesel,1248,26,74,Comprehensive,Bangalore,7.46
Honda,Honda City i-VTEC CVT VX,2019,31854,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Mumbai,10.16
Maruti,Maruti Wagon R LXI CNG,2012,104554,Third Owner,Hatchback,5,Manual,CNG,998,26,58,Comprehensive,Mumbai,2.28
Maruti,Maruti Wagon R LXI Opt,2020,30000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Mumbai,5.3
Hyundai,Hyundai i20 1.2 Magna,2011,86617,Fourth Owner,Hatchback,5,Manual,Petrol,1197,18,84,Without Insuarance,Mumbai,1.8
Maruti,Maruti Swift LXI,2010,40949,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Delhi,2
Honda,Honda Amaze SX i VTEC,2017,115293,First Owner,Sedan,5,Manual,Petrol,1198,17,86,Third Party,Delhi,4.42
Maruti,Maruti Vitara Brezza ZDi,2019,40000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Delhi,9.4
Hyundai,Hyundai i20 Magna,2009,70000,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Delhi,1
Honda,Honda Mobilio V i-VTEC,2015,75019,First Owner,MUV,7,Manual,Petrol,1497,17,117,Comprehensive,Delhi,5
BMW,BMW 5 Series 520d Luxury Line,2015,43125,First Owner,Sedan,5,Automatic,Diesel,1995,18,190,Third Party,Delhi,19.9
Mahindra,Mahindra Scorpio N Z8L AT BSVI,2022,6000,First Owner,SUV,7,Automatic,Petrol,1997,9,200,Comprehensive,Delhi,24.25
Hyundai,Hyundai i10 Magna 1.1L,2013,120000,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Gurgaon,2.4
Nissan,Nissan Micra XE,2010,100000,First Owner,Hatchback,5,Manual,Petrol,1198,18,75,Third Party insurance,Delhi,1.05
Maruti,Maruti Swift Dzire LDI,2017,30000,First Owner,Sedan,5,Manual,Diesel,1248,23,74,Third Party insurance,Delhi,4.5
Mercedes-Benz,Mercedes-Benz S-Class Maybach S560,2020,26000,First Owner,Mercedes-Benz,4,Automatic,Petrol,3982,7,469,Comprehensive,Mumbai,1.55
Hyundai,Hyundai Elantra SX AT,2013,82000,Third Owner,Sedan,5,Automatic,Petrol,1797,14,147,Third Party,Mumbai,3.75
Maruti,Maruti Wagon R VXI,2017,50000,Second Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Mumbai,3.51
Toyota,Toyota Innova Crysta 2.4 VX MT,2016,91002,First Owner,MUV,7,Manual,Diesel,2393,13,147,Comprehensive,Mumbai,16.21
Kia,Kia Seltos HTK Plus AT D,2022,13000,First Owner,SUV,5,Automatic,Diesel,1493,17,113,Comprehensive,Mumbai,16.9
Maruti,Maruti Baleno Alpha CVT,2020,14000,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Third Party insurance,Mumbai,8.95
Toyota,Toyota Innova 2.5 GX (Diesel) 8 Seater,2012,77000,First Owner,MUV,8,Manual,Diesel,2494,12,100,Comprehensive,Mumbai,7.99
Ford,Ford Ecosport 1.5 Diesel Titanium BSIV,2018,30871,First Owner,SUV,5,Manual,Diesel,1498,23,98,Third Party,Bangalore,9.45
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2016,60875,First Owner,Hatchback,5,Manual,Diesel,1498,20,88,Comprehensive,Bangalore,7.25
Toyota,Toyota Fortuner 2.8 4WD AT BSIV,2018,101000,First Owner,SUV,7,Automatic,Diesel,2755,15,174,Third Party insurance,Bangalore,32.5
Tata,Tata Tiago XZA Plus,2020,39972,First Owner,Hatchback,5,Automatic,Petrol,1199,23,83,Third Party insurance,Bangalore,7.45
Toyota,Toyota Fortuner 4x4 AT,2015,120000,First Owner,SUV,7,Automatic,Diesel,2982,12,168,Third Party insurance,Bangalore,20.6
Hyundai,Hyundai i20 1.2 Magna Executive,2019,41000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,6.26
Maruti,Maruti Vitara Brezza ZDi Plus,2017,150000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Agra,8
Maruti,Maruti Wagon R VXI BS IV,2015,50000,Third Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Agra,2.5
Toyota,Toyota Glanza G,2020,20580,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Lucknow,6.05
Maruti,Maruti Swift VDI Optional,2017,73848,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party,Lucknow,4.69
Honda,Honda City i DTEC V,2014,80000,First Owner,Sedan,5,Manual,Diesel,1498,26,98,Third Party insurance,Lucknow,5.8
Maruti,Maruti Swift VXI AMT,2018,84985,First Owner,Hatchback,5,Automatic,Petrol,1197,22,88,Zero Dep,Lucknow,5.31
Tata,Tata Tigor XM BSVI,2020,30000,First Owner,Sedan,5,Manual,Petrol,1199,19,84,Third Party insurance,Chandigarh,5.2
Toyota,Toyota Corolla Altis G MT,2017,49531,First Owner,Sedan,5,Manual,Petrol,1798,14,138,Third Party,Chandigarh,9.77
Mercedes-Benz,Mercedes-Benz GLE 43 AMG Coupe,2020,21000,First Owner,SUV,5,Automatic,Petrol,2996,8,384,Third Party insurance,Gurgaon,88.5
Mercedes-Benz,Mercedes-Benz C-Class Progressive C 200,2020,23000,First Owner,Sedan,5,Automatic,Petrol,1950,11,201,Third Party insurance,Gurgaon,43
Hyundai,Hyundai Verna 1.6 CRDI,2013,120000,Third Owner,Sedan,5,Manual,Diesel,1582,22,126,Third Party insurance,Jaipur,4.1
Hyundai,Hyundai Grand i10 Sportz,2016,40000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party insurance,Jaipur,4.25
Mercedes-Benz,Mercedes-Benz A-Class Limousine A 200 BSVI,2021,7200,First Owner,Sedan,5,Automatic,Petrol,1332,16,160,Comprehensive,Jaipur,43.9
Audi,Audi A3 35 TDI Technology,2016,42840,First Owner,Sedan,5,Automatic,Diesel,1968,20,143,Comprehensive,Jaipur,21.9
Renault,Renault Scala Diesel RxL,2013,88329,First Owner,Sedan,5,Manual,Diesel,1461,21,84,Comprehensive,Jaipur,4.75
Tata,Tata Nexon XZ Plus BSVI,2022,10000,First Owner,SUV,5,Manual,Petrol,1199,17,118,Third Party insurance,Jaipur,11
Hyundai,Hyundai i20 Active 1.2 SX,2015,55648,First Owner,Hatchback,5,Manual,Petrol,1197,17,81,Third Party,Kolkata,4.47
Hyundai,Hyundai i10 Magna,2010,50000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Kolkata,1.7
Audi,Audi Q5 30 TDI quattro Premium Plus,2017,40000,First Owner,SUV,5,Automatic,Diesel,1968,14,174,Comprehensive,Kolkata,21.5
Honda,Honda City i VTEC V,2015,72000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Kolkata,3.35
Honda,Honda Jazz Select Edition,2012,70000,First Owner,Hatchback,5,Manual,Petrol,1198,16,105,Third Party insurance,Ahmedabad,2.6
Ford,Ford Ecosport 1.0 Ecoboost Titanium Plus BSIV,2016,110000,First Owner,SUV,5,Manual,Petrol,999,18,123,Third Party insurance,Ahmedabad,5.7
Hyundai,Hyundai i20 Active 1.2 S,2016,62915,Second Owner,Hatchback,5,Manual,Petrol,1197,17,81,Comprehensive,Ahmedabad,5.11
Hyundai,Hyundai Grand i10 Nios Magna CNG,2021,39615,First Owner,Hatchback,5,Manual,CNG,1197,15,68,Third Party insurance,Ahmedabad,7.04
Hyundai,Hyundai EON Era Plus,2018,86770,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Ahmedabad,2.96
Tata,Tata Altroz XE BSVI,2020,30000,First Owner,Hatchback,5,Manual,Petrol,1199,19,86,Third Party insurance,Ahmedabad,5.5
Hyundai,Hyundai i20 1.2 Spotz,2018,49155,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Ahmedabad,5.99
Hyundai,Hyundai Santro Sportz AMT,2020,29686,First Owner,Hatchback,5,Automatic,Petrol,1086,20,68,Third Party,Ahmedabad,5.09
BMW,BMW X1 sDrive 20D xLine,2014,80000,First Owner,SUV,5,Automatic,Diesel,1995,17,184,Third Party insurance,Ahmedabad,12.5
Hyundai,Hyundai Santa Fe 2WD AT,2016,64000,First Owner,SUV,7,Automatic,Diesel,2199,13,194,Comprehensive,Ahmedabad,11
Maruti,Maruti XL6 Zeta,2022,10000,First Owner,MUV,6,Manual,Petrol,1462,19,103,Third Party insurance,Chennai,10
Hyundai,Hyundai Grand i10 Asta Option,2016,32797,Second Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Chennai,5.49
Maruti,Maruti Swift Dzire AMT ZXI Plus,2017,51252,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Comprehensive,Chennai,6.78
Hyundai,Hyundai Venue SX Turbo iMT,2022,20900,First Owner,SUV,5,Manual,Petrol,998,18,118,Third Party insurance,Chennai,10.35
Renault,Renault Triber RXL EASY-R AMT,2020,18000,First Owner,MUV,7,Automatic,Petrol,999,18,71,Comprehensive,Chennai,6.75
Fiat,Fiat Grande Punto 1.2 Dynamic,2013,71534,Second Owner,Hatchback,5,Manual,Petrol,1172,15,67,Comprehensive,Chennai,1.5
Mitsubishi,Mitsubishi Pajero Sport 4X4,2015,246749,First Owner,SUV,7,Manual,Diesel,2477,13,175,Without Insuarance,Pune,7.5
Honda,Honda City i-VTEC VX,2017,47000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Pune,7.95
Honda,Honda City i-DTEC V,2018,80000,First Owner,Sedan,5,Manual,Diesel,1498,25,97,Comprehensive,Pune,8.1
Tata,Tata Nexon 1.2 Revotron XM,2019,19000,First Owner,SUV,5,Manual,Petrol,1198,17,108,Third Party insurance,Pune,7.5
Mercedes-Benz,Mercedes-Benz GLA Class 200 Sport,2019,20500,First Owner,SUV,5,Automatic,Petrol,1991,13,183,Comprehensive,Pune,29.75
Maruti,Maruti Swift Dzire AMT ZXI Plus,2017,62535,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Third Party insurance,Hyderabad,6.67
Renault,Renault KWID RXE,2022,14996,First Owner,Hatchback,5,Manual,Petrol,799,20,53,Comprehensive,Hyderabad,4.03
Maruti,Maruti Ciaz Delta BSVI,2021,10000,First Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party insurance,Hyderabad,9.5
Honda,Honda BR-V i-VTEC VX MT,2016,40000,First Owner,SUV,7,Manual,Petrol,1497,15,117,Third Party insurance,Hyderabad,10
Renault,Renault Duster 85PS Diesel RxL Optional,2015,107588,First Owner,SUV,5,Manual,Diesel,1461,20,83,Third Party insurance,Hyderabad,4.8
Maruti,Maruti Swift LDI BSIV,2017,70000,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party insurance,Gurgaon,3.5
Hyundai,Hyundai Creta 1.6 SX,2019,38000,First Owner,SUV,5,Manual,Petrol,1591,15,121,Third Party insurance,Delhi,10.95
Maruti,Maruti Celerio VXI AT,2014,59561,Second Owner,Hatchback,5,Automatic,Petrol,998,23,67,Third Party,Gurgaon,2.93
Hyundai,Hyundai i10 Magna,2010,99873,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Comprehensive,Gurgaon,1.56
Maruti,Maruti Swift Dzire VXI 1.2,2019,30444,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Zero Dep,Gurgaon,6.12
Maruti,Maruti SX4 VXI,2009,78430,Second Owner,Sedan,5,Manual,Petrol,1586,15,103,Without Insuarance,Gurgaon,8.71
Maruti,Maruti Ritz VDi,2013,170771,Second Owner,Hatchback,5,Manual,Diesel,1248,23,73,Without Insuarance,Gurgaon,2.1
Mercedes-Benz,Mercedes-Benz S-Class S 350 d,2016,40000,First Owner,Sedan,5,Automatic,Diesel,2925,13,281,Third Party insurance,Delhi,51
Maruti,Maruti Vitara Brezza ZDi,2018,59000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Delhi,7.5
BMW,BMW 3 Series 320d Luxury Line,2015,70000,Second Owner,Sedan,5,Automatic,Diesel,1995,18,184,Comprehensive,Delhi,13
Honda,Honda Brio VX AT,2014,65000,Second Owner,Hatchback,5,Automatic,Petrol,1198,16,86,Comprehensive,Gurgaon,3.85
Toyota,Toyota Glanza V CVT,2020,29335,Second Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Comprehensive,Bangalore,8.02
Maruti,Maruti Ciaz ZXi Plus,2017,50000,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party insurance,Bangalore,7.75
Maruti,Maruti Baleno 1.2 Delta,2016,100000,Second Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Bangalore,5.75
Hyundai,Hyundai i10 Sportz 1.2,2010,48637,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party,Bangalore,2.68
Volkswagen,Volkswagen Ameo 1.2 MPI Comfortline,2016,31116,First Owner,Sedan,5,Manual,Petrol,1198,17,73,Comprehensive,Bangalore,5.32
Maruti,Maruti Swift VXI,2010,99276,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,3.27
Renault,Renault KWID 1.0 RXT Opt,2022,10000,First Owner,Hatchback,5,Manual,Petrol,999,21,67,Third Party insurance,Bangalore,5.5
Skoda,Skoda Rapid 1.5 TDI Ambition,2016,64615,Second Owner,Sedan,5,Manual,Diesel,1498,21,103,Comprehensive,Bangalore,5.52
Maruti,Maruti Swift VXI,2011,60020,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,3.92
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option AT,2017,20000,First Owner,Hatchback,5,Automatic,Petrol,1197,18,81,Comprehensive,Bangalore,6.45
Hyundai,Hyundai Grand i10 Asta,2016,18944,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Mumbai,4.79
Maruti,Maruti Wagon R AMT VXI,2019,12413,First Owner,Hatchback,5,Automatic,Petrol,998,20,67,Third Party insurance,Mumbai,5.59
Hyundai,Hyundai Verna 1.6 EX VTVT,2013,78202,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Comprehensive,Mumbai,3.8
Kia,Kia Seltos GTX Plus,2020,20450,Second Owner,SUV,5,Manual,Petrol,1353,16,138,Third Party insurance,Mumbai,13.67
Mahindra,Mahindra Scorpio VLS AT 2.2 mHAWK,2012,120000,Third Owner,SUV,8,Automatic,Diesel,2179,11,120,Third Party insurance,Mumbai,3.5
Maruti,Maruti Wagon R VXi BSII,2012,40000,Second Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Mumbai,2.3
Honda,Honda City VX CVT,2021,16445,First Owner,Sedan,5,Automatic,Petrol,1498,18,119,Third Party,Mumbai,12.45
Toyota,Toyota Camry Hybrid,2017,63000,First Owner,Sedan,5,Automatic,Petrol,2494,19,157,Third Party insurance,Mumbai,18.25
Mahindra,Mahindra Xylo H8 Airbag,2013,85321,First Owner,MUV,8,Manual,Diesel,2179,14,118,Third Party,Mumbai,4.25
MG,MG Hector Sharp DCT,2019,20730,First Owner,SUV,5,Automatic,Petrol,1451,13,141,Zero Dep,Mumbai,15.75
Honda,Honda Civic 1.8 V AT,2011,70000,Second Owner,Sedan,5,Automatic,Petrol,1799,13,130,Third Party insurance,Delhi,3.5
Audi,Audi A4 35 TDI Premium Sport,2015,80000,First Owner,Sedan,5,Automatic,Diesel,1968,17,174,Third Party insurance,Delhi,13.95
Tata,Tata Indigo GLS BSIII,2008,80000,First Owner,Sedan,5,Manual,Petrol,1193,15,90,Third Party insurance,Delhi,8.71
Maruti,Maruti Zen Estilo LXI Green (CNG),2013,90000,Fourth Owner,Hatchback,5,Manual,CNG,998,26,67,Third Party insurance,Delhi,1.2
Tata,Tata Harrier XZA Plus AT BSVI,2021,50000,First Owner,SUV,5,Automatic,Diesel,1956,14,167,Third Party insurance,Delhi,19.5
Hyundai,Hyundai i20 1.2 Asta,2010,120000,Third Owner,Hatchback,5,Manual,Petrol,1197,17,101,Third Party insurance,Delhi,1.45
Maruti,Maruti Baleno Delta CVT,2021,13225,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Comprehensive,Delhi,7.47
Toyota,Toyota Innova Crysta 2.4 GX 7 STR AT,2021,40000,First Owner,MUV,7,Automatic,Diesel,2393,12,148,Third Party insurance,Delhi,20.5
Chevrolet,Chevrolet Beat Diesel,2012,150000,Second Owner,Hatchback,5,Manual,Diesel,936,25,57,Third Party insurance,Delhi,1.25
Volkswagen,Volkswagen Polo Petrol Trendline 1.2L,2012,59593,Second Owner,Hatchback,5,Manual,Petrol,1198,16,73,Third Party insurance,Delhi,2.35
Hyundai,Hyundai Verna CRDi 1.6 AT SX Plus,2017,44532,First Owner,Sedan,5,Automatic,Diesel,1582,22,126,Comprehensive,Mumbai,9.49
Hyundai,Hyundai Verna SX CRDi AT,2013,38000,First Owner,Sedan,5,Automatic,Diesel,1582,19,126,Comprehensive,Mumbai,5.95
Hyundai,Hyundai Creta SX Opt Diesel AT BSVI,2020,53000,First Owner,SUV,5,Automatic,Diesel,1493,20,113,Comprehensive,Mumbai,18.75
Ford,Ford Aspire 1.2 Ti-VCT Titanium,2017,53091,First Owner,Sedan,5,Manual,Petrol,1196,18,86,Comprehensive,Mumbai,4.45
Jaguar,Jaguar F-Pace Prestige 2.0 AWD,2018,43000,Second Owner,SUV,5,Automatic,Diesel,1999,16,177,Comprehensive,Mumbai,44.75
Skoda,Skoda Octavia Elegance 2.0 TDI AT,2015,100000,First Owner,Sedan,5,Automatic,Diesel,1968,19,141,Third Party insurance,Mumbai,8
Skoda,Skoda Kushaq 1.0 TSI Style,2022,20000,First Owner,SUV,5,Manual,Petrol,999,18,113,Comprehensive,Bangalore,16.95
Nissan,Nissan Micra XL,2016,17512,Second Owner,Hatchback,5,Manual,Petrol,1198,18,75,Third Party insurance,Bangalore,3.9
Tata,Tata Punch Creative IRA BSVI,2021,19125,First Owner,SUV,5,Manual,Petrol,1199,20,86,Third Party insurance,Bangalore,7.87
Volkswagen,Volkswagen Polo 1.2 MPI Highline,2014,80000,First Owner,Hatchback,5,Manual,Petrol,1198,16,74,Comprehensive,Bangalore,5.9
Ford,Ford Figo Petrol ZXI,2014,34897,First Owner,Hatchback,5,Manual,Petrol,1196,15,70,Third Party,Bangalore,3.85
Honda,Honda City i VTEC V,2015,56186,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Zero Dep,Bangalore,6.99
Honda,Honda Amaze S i-Vtech,2014,42500,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Delhi,3.25
Volkswagen,Volkswagen Polo Diesel Trendline 1.2L,2012,80000,Fifth Owner,Hatchback,5,Manual,Diesel,1199,22,73,Third Party insurance,Agra,2
Maruti,Maruti SX4 ZXI MT BSIV,2012,120000,Second Owner,Sedan,5,Manual,Petrol,1586,15,103,Third Party insurance,Agra,1.9
Maruti,Maruti Swift Dzire VDI,2015,120000,Third Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Agra,4
Honda,Honda WR-V i-VTEC S,2017,37746,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party,Lucknow,5.42
Hyundai,Hyundai Creta 1.4 E Plus CRDi,2018,86930,First Owner,SUV,5,Manual,Diesel,1396,22,88,Zero Dep,Lucknow,7.43
Tata,Tata Nexon XM S BSVI,2021,40000,Second Owner,SUV,5,Manual,Petrol,1199,17,118,Third Party insurance,Lucknow,7.5
Tata,Tata Tigor EV XZ Plus,2022,31670,First Owner,Sedan,5,Automatic,Electric,0,11,73,Without Insuarance,Lucknow,10
Maruti,Maruti Zen Estilo LX BSIII,2008,120000,Second Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Chandigarh,8.71
Mercedes-Benz,Mercedes-Benz E-Class Exclusive E 200,2019,17000,First Owner,Sedan,5,Automatic,Petrol,1991,15,194,Comprehensive,Delhi,55.99
Maruti,Maruti Baleno 1.2 CVT Delta,2018,88881,First Owner,Hatchback,5,Automatic,Petrol,1197,21,83,Zero Dep,Chandigarh,5
Tata,Tata New Safari XZA Plus 6 Str AT BSVI,2022,20000,First Owner,SUV,6,Automatic,Diesel,1956,14,167,Third Party insurance,Chandigarh,24.5
Maruti,Maruti Swift Dzire VXI CNG BSVI,2022,22263,First Owner,Sedan,5,Manual,CNG,1197,31,76,Third Party,Chandigarh,8.2
Maruti,Maruti SX4 S Cross DDiS 200 Delta,2017,62000,Second Owner,SUV,5,Manual,Diesel,1248,23,88,Comprehensive,Delhi,4.75
Honda,Honda Amaze VX CVT BSVI,2021,32293,First Owner,Sedan,5,Automatic,Petrol,1199,18,88,Without Insuarance,Jaipur,7.31
Honda,Honda WR-V i-VTEC S,2017,58000,First Owner,SUV,5,Manual,Petrol,1199,17,88,Comprehensive,Jaipur,6
Maruti,Maruti Ciaz 1.4 Delta,2017,70123,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Comprehensive,Jaipur,6.21
Honda,Honda City i-VTEC V,2018,40000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Jaipur,6
Maruti,Maruti Ertiga BSIV VXI AT,2018,50000,First Owner,MUV,7,Automatic,Petrol,1373,17,91,Third Party insurance,Kolkata,8.75
Hyundai,Hyundai Creta 1.6 CRDi SX,2019,30000,First Owner,SUV,5,Manual,Diesel,1582,19,126,Third Party insurance,Kolkata,13.5
